gcardId,relCode,phoneType1,phoneType2,city,state,zip,countryCode,jobTypeID,rentOwnFlag,DOB,Gender,CriminalQuestion,BrokenLease,Evicted,SuedForDamage,SuedForRent,MaritalStatus,ResidentDesignation,IsInternationalApplicant,PrefCommunicationType,County,status,trfsrcName,gcardPreferedFloorplanGroupId,gcardOccupantCount
101619108,H,M,W,Austin,TX,78745-6604,,,F,6/30/1983,,,1,0,0,0,,,0,,,1,Relorent,Z000000001,1
101618423,H,H,M,Austin,TX,78750,,,R,10/31/1974,M,,0,1,0,0,,,0,,,1,Rent.com-Locator,Z000000001,2
101615739,H,H,W,Atlanta,GA,30324,,,F,3/19/1983,,,1,0,0,0,,,0,,,1,Pro Move,Z000000005,2
101615704,H,H,W,Austin,TX,78745-6604,,,F,9/25/1972,,,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
101613988,H,M,M,Phoenix,AZ,85022,,,F,1/12/1988,,0,1,0,0,0,,,0,,,1,Greystar Property Referral,Z000000001,1
101611911,H,H,M,Denver,CO,80205,,,F,10/8/1980,M,0,1,0,0,0,,,0,,,1,Other,Z000000001,1
101610191,H,H,W,Durham,NC,27703,,,F,9/8/1965,,,1,0,0,0,,,0,,,1,Billboard(s),Z000000005,2
101608812,H,H,W,Washington,DC,20011,,T0000008,R,4/5/1980,F,,1,0,0,1,,,0,,,1,Property Web Site,Z000000012,1
101596657,H,H,W,Dallas,TX,75235,,,F,5/18/1984,F,,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
101595733,H,H,,Raleigh,NC,27617,,,F,5/1/1988,,0,1,0,0,0,,,0,,,1,Monument Sign,Z000000005,1
101595505,H,H,,Austin,TX,78750,,,F,12/2/1976,,0,1,0,0,0,,,0,,,1,ForRent.com,Z000000005,2
101594590,H,M,M,Hudson,FL,34669,,,F,6/14/1979,,0,1,0,0,0,,,0,,,1,Drive-by,Z000000001,1
101594081,H,M,W,Austin,TX,78723,,,F,11/29/1988,,,1,0,0,0,,,0,,,1,Friend,Z000000001,1
101593872,H,H,,Smyrna,GA,30080,,,F,3/30/1985,F,,1,0,0,0,,,0,,,1,Property Web Site,Z000000005,1
101593482,H,M,,Charlotte,NC,28273,,,F,10/22/1983,,,1,0,0,0,,,0,,,1,Rent.com,Z000000005,2
101593188,H,H,M,SMYRNA,GA,30080,,,F,7/1/1986,,,1,0,0,0,,,0,,,1,Pro Move,Z000000012,1
101582585,H,H,W,Austin,TX,78745-6604,,,F,3/26/1976,,,1,0,0,0,,,0,,,1,Property Web Site,Z000000005,2
101577541,H,M,M,Pensacola,FL,32514,,,F,3/30/1955,,0,1,0,0,0,,,0,,,1,Non Greystar Properrty Referral,Z000000005,1
101575992,H,M,,Naples,FL,34112,,,F,7/18/1978,,0,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
101573690,H,H,W,Saint Petersburg,FL,33713,,T0000006,R,1/10/1988,F,,1,0,0,0,,,0,,,1,Google,Z000000001,1
101573230,H,M,,Manassas,VA,20112,,,F,8/26/1988,,0,1,0,0,0,,,0,,,1,Other,Z000000001,1
101563692,H,M,,Westminster,CO,80234-4640,,,F,1/31/1980,M,,1,0,0,0,,,0,,,1,Drive-by,Z000000001,1
101561112,H,H,,Marietta,GA,30008,,,F,10/21/1984,,,1,0,0,0,,,0,PHONE,,1,Pro Move,Z000000003,1
101560998,H,M,M,Statesville,NC,28687,,,F,8/10/1985,,0,0,1,0,0,,,0,,,1,Monument Sign,Z000000001,1
101557510,H,H,W,Austin,TX,78741,,,F,12/27/1978,,,1,0,0,0,,,0,,,1,Property Web Site,Z000000003,2
101555683,H,H,W,SMYRNA,GA,30080,,,F,6/24/1975,,,1,0,0,0,,,0,,,1,Previous Resident,Z000000005,1
101554454,H,H,W,Mukilteo,WA,98275,,,F,11/8/1973,,,1,0,0,0,,,0,,,1,Apartment Finders,Z000000003,3
101552804,H,H,,Marietta,GA,30060,,,F,6/12/1980,F,0,1,0,0,0,,,0,,,1,Resident1,Z000000001,1
101552286,H,M,M,Wentzville,MO,63385,,,F,9/3/1961,F,0,1,0,0,0,,,0,,,1,Apartments.com,Z000000001,1
101551970,H,M,,Raleigh,NC,27615-1979,,,F,2/20/1990,,,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,2
101545240,H,H,M,Parker,CO,80134,,,R,9/18/1949,M,,0,1,0,0,,,0,,,1,ApartmentGuide.com,Z000000005,2
101544980,H,M,,Broomfield,CO,80021-4164,,,F,5/24/1969,,,1,0,0,0,,,0,,,1,Rent.com-Locator,Z000000001,1
101544579,H,M,,Austin,TX,78741,,,F,6/1/1985,,,1,0,0,0,,,0,,,1,Flyer,Z000000001,1
101542921,H,H,,Westminster,CO,80234-2520,,,F,7/22/1983,M,,1,0,0,0,,,0,,,1,ForRent.com,Z000000005,2
101542493,H,H,,Murray,KY,42071,,,F,8/29/1982,,0,1,0,0,0,,,0,,,1,ApartmentFinder.com,Z000000007,2
101536747,H,H,W,SMYRNA,GA,30080,,,F,6/4/1965,F,,0,0,0,1,,,0,,,1,Previous Resident,Z000000001,1
101529452,H,H,W,Durham,NC,27703-8010,,,F,12/18/1964,,,1,0,0,0,,,0,,,1,Google,Z000000001,1
101528186,H,H,W,Durham,NC,27704-1223,,,F,4/20/1970,F,0,1,0,0,0,,,0,,,1,Apartments.com,Z000000007,1
101525868,H,H,W,Tulsa ,OK,74133,,,F,1/26/1981,,,0,1,0,0,,,0,,,1,Apartments.com,Z000000001,1
101504865,H,M,,Baton Rouge,LA,70807,,,F,3/18/1980,,0,1,0,0,0,,,0,,,1,Other,Z000000003,2
101489216,H,M,,Chicago,IL,60642,,,F,12/19/1978,F,,1,0,0,0,,,0,,,1,Google,Z000000002,1
101488432,H,M,,Marietta,GA,30060,,,F,11/16/1982,,0,1,0,0,0,,,0,,,1,Property Web Site,Z000000003,2
101487987,H,H,,Riverdale,GA,30296,,,F,9/9/1977,M,,1,0,0,0,,,0,,,1,Pro Move,Z000000001,1
101485096,H,M,M,Durham,NC,27703,,,F,5/2/1985,,,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
101481369,H,M,M,Richmond,VA,23221,,,F,1/25/1985,,0,1,0,0,0,,,0,,,1,Craigs List,Z000000005,2
101480133,H,H,W,SMYRNA,GA,30080,,,F,6/20/1990,,,1,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
101470593,H,H,W,Mukilteo,WA,98275,,,F,8/12/1982,F,,1,0,0,0,,,0,,,1,Rent.com-Locator,Z000000049,1
101466447,H,H,W,SMYRNA,GA,30080,,,F,7/5/1984,,,1,1,0,0,,,0,,,1,Craigs List,Z000000001,1
101465798,H,M,M,Mesquite,TX,75150,,,F,2/6/1987,F,0,1,0,0,0,,,0,,,1,ApartmentFinder.com,Z000000001,1
101464316,H,M,M,Westminster,CO,80021,,,F,4/11/1985,F,0,1,0,0,0,,,0,,,1,Property Web Site,Z000000012,1
101464283,H,M,M,Austin,TX,78723,,,F,6/7/1960,,,1,0,0,0,,,0,,,1,ForRent.com,Z000000001,1
101463058,H,M,,Austin,TX,78741-4751,,,F,2/17/1982,,0,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
101462673,H,H,W,Broomfield,CO,80021-4164,,,F,7/28/1984,M,,1,0,0,0,,,0,,,1,Property Web Site,Z000000005,2
101447591,H,H,W,Raleigh,NC,27613-3870,,,F,6/10/1965,F,,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
101441804,H,M,,Durham,NC,27703,,,F,10/12/1964,,,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
101441376,H,M,M,Bothell,WA,98012,,,F,1/16/1987,,0,0,1,0,0,,,0,,,1,ApartmentGuide.com,Z000000001,1
101436101,H,M,,Raleigh,NC,27613,,,F,1/16/1983,,,0,1,0,0,,,0,,,1,Friend,Z000000001,1
101434608,H,H,W,Loveland,CO,80538,,T0000015,R,1/2/1982,F,,1,0,0,0,,,0,,,1,Craigs List,Z000000007,3
101431643,H,M,,Everett,WA,98208,,,F,7/7/1985,,0,1,0,0,0,,,0,,,1,Friend,Z000000001,1
101430274,H,M,W,Sacramento,CA,95833,,,F,1/10/1989,,,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
101429861,H,M,M,Austin,TX,78750,,,F,12/9/1985,,,1,0,0,0,,,0,,,1,Rent.com-Locator,Z000000001,1
101429253,H,M,M,Austin,TX,78717,,,F,9/7/1988,,0,1,0,0,0,,,0,,,1,ApartmentFinder.com,Z000000001,1
101429182,H,H,W,Loveland,CO,80538,,U0000008,R,12/28/1966,F,,0,1,0,0,,,0,,,1,Craigs List,Z000000007,4
101422165,H,M,,Austin,TX,78723,,,F,2/14/1985,,0,1,0,0,0,,,0,,,1,Apartment Hunters,Z000000001,1
101421419,H,H,W,Carrboro,NC,27510,,,F,8/11/1986,,,1,0,0,0,,,0,,,1,Apartment Finder,Z000000004,2
101416706,H,H,W,Austin,TX,78723,,,R,2/17/1992,F,,1,0,0,0,,,0,,,1,Other,Z000000001,2
101413395,H,H,W,Austin,TX,78723,,T0000015,R,4/21/1988,F,,1,0,0,0,,,0,,,1,Rent.com-Locator,Z000000001,1
101410819,H,H,W,Austin,TX,78729,,,F,8/11/1986,,,0,1,0,0,,,0,,,1,Austin Specialists,Z000000003,2
101403664,H,H,M,Austin,TX,78723,,,N,3/29/1985,F,,1,1,0,0,,,0,,,1,Friend,Z000000005,4
101401020,H,M,M,Cypress,TX,77429,,,F,2/21/1964,,,1,0,0,0,,,0,,,1,Other,Z000000005,1
101395811,H,M,M,Smyrna,GA,30080,,,F,4/4/1981,,,1,0,0,0,,,0,,,1,ApartmentGuide.com,Z000000005,1
101391514,H,M,M,Austin,TX,78741,,,F,3/11/1983,,,1,0,0,0,,,0,,,1,Other,Z000000001,2
101388987,H,M,,South Padre Island,TX,78597,,,F,7/15/1963,,0,1,0,0,0,,,0,,,1,Property Web Site,Z000000001,1
101387830,H,M,,Mill Creek,WA,98012,,,F,2/25/1984,,,1,0,0,0,,,0,,,1,Drive-by,Z000000003,1
101387803,H,H,M,Austin,TX,78723,,T0000023,R,9/8/1974,F,,1,0,0,0,,,0,,,1,Greystar Property Referral,Z000000005,2
101386995,H,H,W,Austin,TX,78729,,,F,12/8/1934,,,1,0,0,0,,,0,,,1,Apartment Agents,Z000000001,1
101381095,H,M,,Raleigh,NC,27615,,,F,2/24/1970,,,1,0,0,0,,,0,,,1,Property Web Site,Z000000005,1
101379635,H,M,M,Smyrna,GA,30082,,,F,6/14/1967,,0,1,0,0,0,,,0,,,1,ForRent.com,Z000000001,1
101369005,H,M,M,San Diego,CA,92122,,,F,12/4/1984,,,1,0,0,0,,,0,,,1,Craigs List,Z000000001,2
101351058,H,M,,Westminster,CO,80234,,,F,3/18/1986,,,1,0,0,0,,,0,,,1,Rent.com-Locator,Z000000001,2
101350509,H,H,W,Austin,TX,78729,,,R,2/22/1983,F,,1,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
101343393,H,H,W,Austin,TX,78723,,,F,1/24/1981,,,0,1,0,0,,,0,,,1,ApartmentRatings.com-Banner,Z000000005,2
101341556,H,H,W,Austin,TX,78723,,,R,9/3/1980,M,,1,0,0,0,,,0,,,1,Drive-by,Z000000005,2
101341251,H,H,W,Woodland Hills,CA,91367,,T0000015,R,2/16/1979,F,,1,1,1,1,,,0,,,1,Other,Z000000001,1
101340356,H,H,W,New Braunfels,TX,78130,,T0000019,R,6/24/1974,F,,0,0,1,0,,,0,,,1,Google,Z000000005,1
101338626,H,M,M,Houston,TX,77030,,,F,8/17/1985,,,1,0,0,0,,,0,,,1,Other,Z000000036,1
101337083,H,M,W,Carrboro,NC,27510,,,F,7/1/1984,,,1,0,0,0,,,0,,,1,ForRent.com,Z000000001,1
101511880,H,H,M,The Colony,TX,75056,,,N,8/28/1983,M,,1,0,0,0,,,0,,,1,Apartments.com,Z000000001,1
101325329,H,M,,Raleigh,NC,27615,,,R,5/21/1990,F,,1,0,0,0,,,0,,,1,Monument Sign,Z000000001,1
101314935,H,M,,Atlanta,GA,30350-3428,,,F,8/13/1985,,0,1,0,0,0,,,0,,,1,Property Web Site,Z000000005,1
101308301,H,H,,Santa Clara,CA,95050,,,F,3/20/1964,M,,1,0,0,0,,,0,,,1,Other,Z000000001,2
101302588,H,H,,Orange Park,FL,32073,,,F,4/13/1988,F,,1,1,1,1,,,0,,,1,Referral Companies,Z000000001,1
101296413,H,M,,Orange Park,FL,32073,,,F,7/21/1969,,0,1,0,0,0,,,0,,,1,Friend,Z000000005,2
101290259,H,H,M,Austin,TX,78723,,,N,2/8/1991,F,,1,0,0,0,,,0,,,1,Drive-by,Z000000001,2
101279042,H,H,W,Austin,TX,78729,,,N,9/16/1970,M,,1,0,0,0,,,0,,,1,Other,Z000000001,1
101275820,H,H,,Atlanta,GA,30324,,,F,9/4/1988,,,1,0,0,0,,,0,,,1,Relorent,Z000000005,2
101266894,H,H,W,SMYRNA,GA,30080,,,F,12/28/1975,F,,1,0,0,0,,,0,,,1,Friend,Z000000003,2
101263537,H,H,,Mooresville,NC,28117,,,F,11/13/1965,,,1,0,0,0,,,0,,,1,ApartmentFinder.com,Z000000001,1
101258340,H,H,W,Walnut Creek,CA,94596,,,F,1/22/1973,,,1,1,1,1,,,0,,,1,Property Web Site,Z000000001,2
101254109,H,H,,SMYRNA,GA,30080,,,F,6/6/1977,F,,1,0,0,0,,,0,,,1,Drive-by,Z000000001,1
101253686,H,H,,SMYRNA,GA,30080,,,F,9/23/1990,F,,1,0,0,0,,,0,,,1,Pro Move,Z000000001,1
101249119,H,H,W,Oxon Hill,MD,20745,,,R,6/1/1976,F,,0,1,0,0,,,0,PHONE,,1,Banner(s),Z000000003,2
101244576,H,H,,Raleigh,NC,27612,,,F,12/13/1985,,,1,0,0,0,,,0,,,1,Drive-by,Z000000001,1
101232661,H,H,M,HOUSTON        ,TX,77061,,T0000009,R,12/1/1988,F,,1,0,0,0,,,0,,,1,Drive-by,Z000000001,1
101228177,H,M,,Decatur,GA,30034-6245,,,F,1/13/1967,F,0,0,1,0,0,,,0,,,1,Monument Sign,Z000000001,1
101225662,H,M,,Santa Clara,CA,95050,,,F,7/3/1982,M,,1,0,0,0,,,0,,,1,Property Web Site,Z000000003,1
101222627,H,H,W,The Woodlands,TX,77380,,,R,3/26/1980,M,,0,1,0,0,,,0,,,1,Monument Sign,Z000000005,2
101209938,H,H,,Lancaster,TX,75146-1042,,Prof,N,4/3/1987,F,,1,0,0,0,,,0,,,1,Drive-by,Z000000005,3
101209629,H,H,,Santa Clara,CA,95050,,,F,4/6/1987,M,,1,0,0,0,,,0,,,1,Property Web Site,Z000000005,2
101197491,H,H,,Austin,TX,78750,,,R,4/4/1956,M,,0,0,0,1,,,0,,,1,Google,Z000000005,2
101182524,H,H,,Austin,TX,78723,,,R,7/22/1966,F,,1,0,0,0,,,0,,,1,Drive-by,Z000000001,2
101168857,H,M,,Atlanta,GA,30312,,,F,5/24/1978,M,0,1,0,0,0,,,0,,,1,Monument Sign,Z000000001,1
101145691,H,H,W,Philadelphia,PA,19152,,T0000015,R,2/24/1975,M,,0,1,0,0,,,0,,,1,Banner(s),Z000000001,2
101096421,H,H,W,Charlotte,NC,28204,,,F,2/8/1984,,,1,0,0,0,,,0,,,1,Apartments.com,Z000000001,1
101069265,H,H,,Desoto,TX,75115-4217,,,R,7/22/1976,,,1,0,0,0,,,0,,,1,Chamber of Commerce,Z000000005,1
137893446,H,M,,Houston,TX,77055-4260,US,,R,10/3/2001,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137893436,H,M,,Littleton,CO,80120-1571,US,,R,11/10/1963,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137893083,H,H,,Fort Worth,TX,76108-3426,US,,R,9/1/1978,F,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137892452,H,,,Port Jefferson,NY,11777,US,,R,1/1/2000,,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137882109,H,,,New York,NY,10001-0074,US,,R,1/1/1960,M,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137882089,H,,,New York,NY,10001-0074,US,,R,1/1/1960,M,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137882057,H,,,New York,NY,10001-0074,US,,R,1/1/1960,M,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137882035,H,M,,West Jordan,UT,84081-4330,US,,R,3/10/1968,,0,0,0,0,0,,,0,,,1,Property Website,Z000000007,0
137881829,H,M,,Eugene,OR,97402-3136,US,U0000035,R,9/28/1954,F,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000001,1
137881629,H,M,,herriman,UT,84096,US,emp,R,9/10/1984,,0,0,0,0,0,,,1,PHONE,,1,Resident Referral,Z000000005,0
137880805,H,H,,Cheney,WA,99004-5099,US,Hsptlty,R,11/21/2002,F,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,2
137880766,H,M,,Post Falls,ID,83854-0149,US,emp,R,8/22/2001,,0,0,0,0,0,,,0,EMAIL,,1,Zillow Rental Network,Z000000005,0
137880746,H,M,,Avondale,AZ,85323-8274,US,,R,11/17/1990,,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000005,3
137880731,H,H,M,Fort Worth,TX,76134-2705,US,T0000023,R,9/10/1993,M,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000005,2
137880439,H,M,,Burnsville,MN,55337-3713,US,,R,11/14/2002,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137880220,H,M,,Bedias,TX,77831-5011,US,,R,4/16/1997,,0,0,0,0,0,,,0,,,1,Zillow Rental Network,Z000000005,0
137879824,H,M,,Lafayette,LA,70501-1892,US,,R,7/26/1968,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137879704,H,M,,Ackworth,GA,30102,US,,R,2/29/1992,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137878571,H,M,,Everett,MA,02149-5679,US,emp,R,1/25/1960,,0,0,0,0,0,,,0,PHONE,,1,Apartments.com,Z000000005,0
137878394,H,M,,Laguna Niguel,CA,92677,US,emp,R,1/24/1959,,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000007,0
137878182,H,M,,Shoreline,WA,98177-3124,US,,R,12/17/1973,F,0,0,0,0,0,,,0,,,1,Online Business Listing,Z000000001,3
137878165,H,M,,Westminster,CO,80030-5621,US,,R,4/20/1990,M,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000005,4
137878101,H,M,,Buckeye,AZ,85326-7365,US,T0000002,R,8/28/1998,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,1
137878090,H,,,Rio Rancho,NM,87144-6552,US,,R,2/22/1983,,0,0,0,0,0,,,0,,,1,Greystar Property Referral,Z000000005,2
137878040,H,M,,Des Moines,WA,98198-8309,US,,R,6/2/1994,F,0,0,0,0,0,,,0,,,1,Greystar.com,Z000000003,3
137877992,H,M,H,Los Angeles,CA,90012-3077,US,,R,10/23/1996,M,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000012,1
137877968,H,H,,Everett,WA,98208-5776,,,R,10/15/1994,M,,0,0,0,0,,,0,,,1,Off-Site Signage,Z000000003,2
137877930,H,M,,Long Beach,CA,90802,US,,R,1/4/1967,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,1
137877915,H,M,,San Antonio,TX,78245-1601,US,,N,3/17/1997,M,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137877854,H,W,W,Houston,TX,77008-4189,US,,R,3/17/1994,M,0,0,0,0,0,,,0,,,1,Greystar.com,Z000000001,1
137877689,H,M,,Waco,TX,76712-4303,US,emp,R,6/24/1991,N,0,0,0,0,0,,,0,TEXT,,1,Property Website,Z000000001,0
137877681,H,,,Houston,TX,77070-4647,US,,R,1/1/1990,,0,0,0,0,0,,,0,,,1,Non-Paid Referral,Z000000001,1
137877662,H,,,plantation,FL,33324,US,,R,1/1/1974,F,0,0,0,0,0,,,0,,,1,Off-Site Signage,Z000000007,2
137877660,H,H,,Anaheim,CA,92805-6211,US,,R,1/10/1999,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137877638,H,M,,San Antonio,TX,78252-2122,,T0000015,N,7/17/1981,M,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137877541,H,H,,Puyallup,WA,98375-8701,US,,N,4/20/2001,,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137877385,H,H,M,Philadelphia,PA,19104-5510,US,,R,10/30/1998,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137877356,H,M,,Los Angeles,CA,90026-1720,US,,R,3/27/1977,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000012,1
137877348,H,H,,Aldie,VA,20105-2696,US,,O,5/26/1991,,0,0,0,0,0,,,0,,,1,Apartment Locator,Z000000003,1
137877084,H,H,,Malden,MA,02148-2077,US,,R,2/4/1987,,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000005,4
137877033,H,H,,Houston,TX,77004-7788,,,R,1/1/2000,,,0,0,0,0,,,0,,,1,Non-Source,Z000000005,1
137877010,H,M,,Denver,CO,80260-4732,US,T0000002,R,7/29/1985,M,0,0,0,0,0,,,0,EMAIL,,1,Apartments.com,Z000000005,4
137876898,H,W,W,Alexandria,VA,22304,US,,R,7/16/1997,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137876777,H,M,,Chicago,IL,60611-4446,,emp,R,11/16/1992,M,,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137876683,H,,,Cottage Grove,OR,97424-2856,US,T0000006,N,10/2/1971,M,0,0,0,0,0,,,0,EMAIL,,1,Craigslist.org,Z000000003,2
137876680,H,M,,Riverview,FL,33578-0019,US,,R,6/11/1994,F,0,0,0,0,0,,,0,,,1,Apartment List,Z000000001,1
137876499,H,,,Houston,TX,77024-1639,US,,R,7/28/1992,,0,0,0,0,0,,,0,,,1,Corporate Housing Agency,Z000000008,1
137876388,H,H,,Spokane,WA,99202-1706,US,,R,5/10/2002,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000012,1
137876274,H,M,,San antonoi,TX,78245,US,emp,R,3/24/1995,M,0,0,0,0,0,,,0,,,1,Non-Paid Referral,Z000000001,0
137876003,H,W,,Tampa,FL,33629-8171,US,,N,1/1/1961,,0,0,0,0,0,,,0,,,1,Non-Source,Z000000005,1
137875989,H,,,Corona,CA,92883-7386,,,R,2/21/1977,,,0,0,0,0,,,0,,,1,Greystar.com,Z000000001,1
137875890,H,M,,Chicago,IL,60607,US,emp,R,5/15/1988,N,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,1
137875860,H,,,Phoenix,AZ,85022-2600,,,R,5/11/1995,F,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,3
137875842,H,H,,Spokane,WA,99202-1985,US,,R,5/20/1994,M,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000003,2
137875840,H,,,Pflugerville,TX,78660-7923,US,,R,9/6/1990,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000097,0
137875728,H,W,M,Euless,TX,76040-2535,US,T0000015,R,1/12/1999,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000002,2
137875639,H,M,,Raleigh,NC,27606-2354,US,T0000004,R,4/27/1995,F,0,0,0,0,0,,,0,,,1,Employee Referral,Z000000001,0
137875616,H,H,M,New Smyrna Beach,FL,32168-9235,US,emp,R,2/21/1959,,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000001,1
137875612,H,H,,Scottsdale,AZ,85257-4603,,,R,1/1/1993,,,0,0,0,0,,,0,,,1,Corporate Housing Agency,Z000000005,2
137875551,H,H,,Phoenix,AZ,85022-2600,US,,R,7/23/2000,M,0,0,0,0,0,,,0,PHONE,,1,Apartment List,Z000000005,4
137875524,H,H,,Spokane,WA,99202-1985,US,,R,8/20/2002,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137875476,H,H,,Houston,TX,77009-1589,US,,R,6/14/1995,M,0,0,0,0,0,,,0,,,1,Non-Paid Referral,Z000000001,1
137875365,H,M,,Austin,TX,78741-6911,US,SlfEmpyd,R,4/27/1991,M,0,0,0,0,0,,,0,EMAIL,,1,Transit,Z000000001,0
137875287,H,H,,Spokane,WA,99202-1986,US,,R,12/30/1999,,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137874727,H,H,,Melissa,TX,75454-9701,US,,R,11/21/1993,F,0,0,0,0,0,,,0,EMAIL,,1,Local Internet Source,Z000000001,1
137873922,H,M,,Kent,WA,98031-3289,US,T0000015,R,12/26/1986,F,0,0,0,0,0,,,0,PHONE,,1,Live/Work in Area,Z000000005,0
137873579,H,M,,Denver,CO,80205-2126,,,R,4/29/1989,F,,0,0,0,0,,,0,,,1,Non-Source,Z000000005,4
137873558,H,M,,West Jordan,UT,84081-4209,US,,R,12/5/2003,,0,0,0,0,0,,,0,,,1,Employee Referral,Z000000005,1
137873500,H,,,Grapevine,TX,76051-4211,,,R,9/18/1999,F,,0,0,0,0,,,0,,,1,Online Display,Z000000001,1
137873331,H,M,,Albuquerque,NM,87107-4495,US,,R,12/13/1959,,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000095,1
137873292,H,M,,Sugar Land,TX,77498-1802,US,T0000017,R,2/7/1985,F,0,0,0,0,0,,,0,PHONE,,1,In-House Transfer,Z000000005,2
137873217,H,H,,Austin,TX,78702-1542,,T0000003,R,6/17/1998,F,,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137872722,H,M,,Chicago,IL,60622-2878,US,emp,R,5/23/1997,N,0,0,0,0,0,,,0,EMAIL,,1,Apartment Locator,Z000000001,0
137872456,H,M,,"Ilford, England",GB,00000-0000,GB,Mdcl,R,1/8/1994,,0,0,0,0,0,,,0,EMAIL,,1,Apartments.com,Z000000001,0
137872325,H,M,,Oakland,CA,94609-3633,US,,R,3/23/1977,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000012,1
137872057,H,M,,Denver,CO,80230-6839,US,,R,7/6/1992,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137871963,H,M,,Houston,TX,77024-5962,US,SlfEmpyd,R,8/24/1973,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137871895,H,H,,Albuquerque,NM,87102-1661,US,T0000020,R,5/2/1989,F,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000096,2
137871584,H,M,,East Point,GA,30344-5537,US,emp,R,11/7/1999,,0,0,0,0,0,,,0,TEXT,,1,Property Website,Z000000005,0
137871487,H,M,,Winter Garden,FL,34787,,emp,R,9/19/1998,,,0,0,0,0,,,0,,,1,Affordable Housing Agency,Z000000005,0
137871294,H,M,,Matthews,NC,28104-8784,US,T0000002,R,5/17/1989,,0,0,0,0,0,,,0,EMAIL,,1,Zillow Rental Network,Z000000007,0
137871104,H,M,,Fort Worth,TX,76106-8440,US,T0000019,R,10/28/1999,M,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000001,1
137871099,H,,,Durham,NC,27704-5140,US,,R,1/1/2000,,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
137871076,H,M,H,Berkeley,CA,94704-1530,US,,R,11/19/1992,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137870822,H,M,,Fort Lauderdale,FL,33311-3421,,,R,8/27/1975,,,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137870766,H,H,H,Wichita,KS,67214-4022,,T0000023,R,1/1/1990,F,,0,0,0,0,,,0,,,1,Apartment Locator,Z000000006,1
